date,member_id,cash_collateral,gov_bond_collateral,haircut_pct,collateral_value_post_haircut
2025-06-26,MBR_001,3836807.51,2857065.53,0.0202,6636160.31
2025-06-27,MBR_001,4520105.8,2415277.51,0.023,6879831.93
2025-06-30,MBR_001,3681108.48,2667336.68,0.0279,6274026.47
2025-07-01,MBR_001,3538998.04,1935175.63,0.021,5433534.99
2025-07-02,MBR_001,4157295.9,1952005.22,0.0269,6056792.17
2025-07-03,MBR_001,4078315.24,2889632.45,0.0424,6845427.28
2025-07-04,MBR_001,4211850.08,2510242.79,0.0163,6681175.91
2025-07-07,MBR_001,3822970.73,2611947.96,0.0356,6341933.34
2025-07-08,MBR_001,4178603.48,1962659.29,0.0272,6087878.44
2025-07-09,MBR_001,4596702.93,2839971.36,0.0197,7380726.86
2025-07-10,MBR_001,4235766.72,2021007.51,0.0151,6226257.01
2025-07-11,MBR_001,4083398.4,2793812.88,0.0336,6783339.17
2025-07-14,MBR_001,3972711.59,3017593.86,0.0464,6850289.1
2025-07-15,MBR_001,4303539.92,2602662.77,0.03,6828122.81
2025-07-16,MBR_001,4317672.69,2348215.34,0.0187,6621976.4
2025-07-17,MBR_001,4596089.72,2498855.76,0.0497,6970752.35
2025-07-18,MBR_001,4248919.59,1877775.78,0.03,6070362.1
2025-07-21,MBR_001,4722192.02,3140557.35,0.026,7781094.88
2025-07-22,MBR_001,4616056.76,3129115.08,0.046,7601232.55
2025-07-23,MBR_001,4793873.42,2760121.89,0.042,7438070.19
2025-07-24,MBR_001,4366812.85,2658540.22,0.0341,6934696.85
2025-07-25,MBR_001,4685351.08,3053973.53,0.0181,7684047.69
2025-07-28,MBR_001,4910710.05,3051616.67,0.0188,7904956.33
2025-07-29,MBR_001,4431112.51,2156780.18,0.0116,6562874.04
2025-07-30,MBR_001,4776735.14,2358379.96,0.0356,7051156.78
2025-07-31,MBR_001,4376461.14,2956557.31,0.0113,7299609.35
2025-08-01,MBR_001,3750197.66,1980311.75,0.0301,5670902.03
2025-08-04,MBR_001,4295833.69,2514747.81,0.0408,6707979.79
2025-08-05,MBR_001,4736333.81,2546655.2,0.0439,7171190.85
2025-08-06,MBR_001,4768862.0,1819436.14,0.0375,6520069.29
2025-08-07,MBR_001,4632576.79,2975655.95,0.0209,7546041.53
2025-08-08,MBR_001,4410888.64,2513097.36,0.0313,6845326.06
2025-08-11,MBR_001,4942466.16,2862029.87,0.0487,7665115.18
2025-08-12,MBR_001,4054210.3,2002785.09,0.0216,6013735.23
2025-08-13,MBR_001,4835866.57,2889424.62,0.0437,7599023.34
2025-08-14,MBR_001,3795765.3,2422778.29,0.0373,6128173.96
2025-08-15,MBR_001,4829442.04,1976593.54,0.0117,6782909.44
2025-08-18,MBR_001,4399473.72,2700516.32,0.022,7040578.68
2025-08-19,MBR_001,3966472.68,1888972.67,0.0439,5772519.45
2025-08-20,MBR_001,4406177.77,3087671.17,0.037,7379605.1
2025-08-21,MBR_001,3899594.84,1978248.81,0.0344,5809791.88
2025-08-22,MBR_001,4576975.65,2305671.5,0.0382,6794570.5
2025-08-25,MBR_001,4443201.33,1801659.59,0.0498,6155138.27
2025-08-26,MBR_001,4914318.33,2342049.59,0.0224,7203906.01
2025-08-27,MBR_001,4406524.32,1804209.16,0.0296,6157328.89
2025-08-28,MBR_001,4314837.37,2969372.33,0.0426,7157714.44
2025-08-29,MBR_001,4374806.99,1972711.47,0.0216,6304907.9
2025-09-01,MBR_001,4013288.07,1899337.93,0.0237,5867611.69
2025-09-02,MBR_001,3735128.11,2234650.77,0.0153,5935588.72
2025-09-03,MBR_001,4184764.73,2724287.74,0.0383,6804712.25
2025-09-04,MBR_001,4856773.14,2866264.26,0.0188,7669151.64
2025-09-05,MBR_001,4434147.45,2966760.28,0.0241,7329408.81
2025-09-08,MBR_001,4286574.56,1881534.96,0.0346,6103008.42
2025-09-09,MBR_001,3753723.63,2941964.07,0.0316,6602721.64
2025-09-10,MBR_001,3988145.55,2289850.32,0.0131,6247998.83
2025-09-11,MBR_001,3596138.76,1968147.01,0.0146,5535550.82
2025-09-12,MBR_001,4790758.16,2508900.2,0.0224,7243459.0
2025-09-15,MBR_001,3943637.25,1831787.32,0.0343,5712594.27
2025-09-16,MBR_001,4628453.2,3170569.66,0.0305,7702320.49
2025-09-17,MBR_001,3650537.81,2325087.02,0.0492,5861230.54
2025-09-18,MBR_001,3878332.05,2035949.62,0.0456,5821442.37
2025-09-19,MBR_001,4796283.59,2277510.35,0.0484,6963562.44
2025-09-22,MBR_001,4544041.68,2632052.09,0.0367,7079497.46
2025-09-23,MBR_001,3626302.08,3077332.52,0.0225,6634394.62
2025-09-24,MBR_001,4157455.57,2523178.9,0.0205,6628909.3
2025-09-25,MBR_001,3773925.48,2960631.1,0.0399,6616427.4
2025-09-26,MBR_001,4841701.26,2157674.59,0.0486,6894512.86
2025-09-29,MBR_001,4627800.7,2852563.55,0.039,7369114.27
2025-09-30,MBR_001,3663383.26,2963251.24,0.0186,6571518.02
2025-10-01,MBR_001,4158385.5,2558506.51,0.0484,6593060.3
2025-10-02,MBR_001,3540186.74,1908920.4,0.0308,5390312.39
2025-10-03,MBR_001,3883770.94,2972234.58,0.0401,6736818.92
2025-10-06,MBR_001,4463783.06,3112204.37,0.0442,7438427.99
2025-10-07,MBR_001,4427509.55,1908247.66,0.0155,6306179.37
2025-10-08,MBR_001,4361459.42,1842744.1,0.0477,6116304.63
2025-10-09,MBR_001,4738668.65,2188415.09,0.0457,6827073.17
2025-10-10,MBR_001,4415664.99,2519615.17,0.0337,6850369.13
2025-10-13,MBR_001,4922603.01,2493883.06,0.0108,7389552.13
2025-10-14,MBR_001,4203112.21,1995623.17,0.0448,6109331.47
2025-10-15,MBR_001,4759994.02,1787264.9,0.0364,6482202.48
2025-10-16,MBR_001,3928812.62,3126230.72,0.0173,7000959.54
2025-10-17,MBR_001,3779165.9,2904002.8,0.0489,6541162.96
2025-10-20,MBR_001,4062680.93,2887308.0,0.0133,6911587.74
2025-10-21,MBR_001,4231114.27,2851365.54,0.0353,6981826.61
2025-10-22,MBR_001,4426739.11,2974576.06,0.0121,7365322.8
2025-10-23,MBR_001,3683668.52,2792261.44,0.0235,6410311.82
2025-10-24,MBR_001,3569445.93,2222884.66,0.0332,5718530.82
2025-10-27,MBR_001,4600357.09,2206755.72,0.0195,6764081.07
2025-10-28,MBR_001,4820211.24,1867956.84,0.0433,6607285.55
2025-10-29,MBR_001,3592900.6,3120868.14,0.0486,6562094.55
2025-10-30,MBR_001,4516335.81,3146137.25,0.0158,7612764.09
2025-10-31,MBR_001,4225042.5,3020378.13,0.0465,7104973.05
2025-11-03,MBR_001,3628615.6,3044074.17,0.0429,6542098.99
2025-11-04,MBR_001,4404908.5,2331641.39,0.0416,6639553.6
2025-11-05,MBR_001,3846741.5,2880943.81,0.0138,6687928.28
2025-11-06,MBR_001,3606400.2,2742989.47,0.0415,6235555.61
2025-11-07,MBR_001,4905386.51,2193982.65,0.0458,6998884.75
2025-11-10,MBR_001,3601374.81,2751629.24,0.041,6240187.25
2025-11-11,MBR_001,4083214.15,2353288.88,0.0314,6362609.76
2025-11-12,MBR_001,3640853.26,3020247.92,0.0157,6613683.28
2025-11-13,MBR_001,4626784.79,2958030.45,0.0346,7482467.39
2025-11-14,MBR_001,4946387.49,2700562.63,0.0466,7521103.9
2025-11-17,MBR_001,4610491.54,2976663.57,0.0268,7507380.52
2025-11-18,MBR_001,4436899.27,2293158.36,0.0381,6642688.3
2025-11-19,MBR_001,3599760.66,2158449.42,0.0477,5655252.05
2025-11-20,MBR_001,4624962.42,2349206.4,0.0152,6938460.88
2025-11-21,MBR_001,4297137.74,3092674.48,0.036,7278475.94
2025-11-24,MBR_001,3678012.39,2356797.05,0.022,5982959.9
2025-11-25,MBR_001,3746630.86,3087138.51,0.0408,6707814.13
2025-11-26,MBR_001,4737637.44,2492367.92,0.0234,7171683.95
2025-11-27,MBR_001,4582314.54,3072412.82,0.0388,7535517.74
2025-11-28,MBR_001,4054986.86,2326747.14,0.0405,6287500.74
2025-12-01,MBR_001,4874115.48,3155865.32,0.0243,7953293.27
2025-12-02,MBR_001,4246876.11,1856119.18,0.0204,6065130.46
2025-12-03,MBR_001,4823365.92,1913107.06,0.0286,6681758.12
2025-12-04,MBR_001,3715188.67,2562512.45,0.0391,6177506.88
2025-12-05,MBR_001,3944324.59,3039923.53,0.0296,6894266.38
2024-01-02,MBR_002,1203117.4,585914.21,0.0322,1770165.17
2024-01-03,MBR_002,1091989.82,661840.28,0.0238,1738078.29
2024-01-04,MBR_002,1244281.24,670061.03,0.0146,1904559.38
2024-01-05,MBR_002,1019654.13,837268.39,0.0107,1847963.75
2024-01-08,MBR_002,1209983.58,545902.03,0.0326,1738089.2
2024-01-09,MBR_002,1135574.97,589130.21,0.0136,1716693.01
2024-01-10,MBR_002,1209782.17,705043.28,0.0127,1905871.39
2024-01-11,MBR_002,1216126.34,774221.02,0.0445,1955894.53
2024-01-12,MBR_002,1132711.84,708613.35,0.0406,1812555.49
2024-01-15,MBR_002,1308621.06,622082.84,0.0498,1899724.18
2024-01-16,MBR_002,1021377.87,657611.57,0.0242,1663075.25
2024-01-17,MBR_002,1102055.16,615133.75,0.0145,1708269.47
2024-01-18,MBR_002,1209172.26,726105.08,0.0135,1925474.92
2024-01-19,MBR_002,1067690.82,838726.57,0.0491,1865235.91
2024-01-22,MBR_002,1309353.09,661790.84,0.0281,1952547.6
2024-01-23,MBR_002,1267536.25,728268.34,0.0281,1975340.25
2024-01-24,MBR_002,1078958.35,782508.38,0.0201,1845738.32
2024-01-25,MBR_002,1267759.06,824440.52,0.0127,2081729.19
2024-01-26,MBR_002,1081126.55,832816.54,0.0445,1876882.75
2024-01-29,MBR_002,1276461.32,796808.29,0.019,2058130.25
2024-01-30,MBR_002,979504.35,745084.33,0.048,1688824.63
2024-01-31,MBR_002,1053947.8,506077.66,0.0256,1547069.87
2024-02-01,MBR_002,1083254.59,832513.81,0.0227,1896870.34
2024-02-02,MBR_002,1039027.39,517299.44,0.0134,1549395.02
2024-02-05,MBR_002,1245760.89,552656.22,0.02,1787363.99
2024-02-06,MBR_002,941860.87,746036.65,0.0118,1679094.29
2024-02-07,MBR_002,1100925.81,718074.07,0.0254,1800760.8
2024-02-08,MBR_002,1115856.35,620733.97,0.0479,1706857.16
2024-02-09,MBR_002,1214869.96,680342.66,0.0421,1866570.19
2024-02-12,MBR_002,1091356.74,468382.55,0.0431,1539552.0
2024-02-13,MBR_002,950184.47,468356.6,0.0343,1402476.44
2024-02-14,MBR_002,1311339.45,806506.32,0.0373,2087763.08
2024-02-15,MBR_002,994809.21,838059.78,0.0452,1794988.69
2024-02-16,MBR_002,1220781.54,758196.93,0.03,1956232.56
2024-02-19,MBR_002,1244896.44,652958.43,0.0119,1890084.67
2024-02-20,MBR_002,1001468.23,669324.45,0.0359,1646763.94
2024-02-21,MBR_002,1080942.28,581734.53,0.0412,1638709.34
2024-02-22,MBR_002,1241607.83,669287.29,0.0195,1897844.02
2024-02-23,MBR_002,1166103.82,781471.19,0.0421,1914675.07
2024-02-26,MBR_002,1176116.45,781100.28,0.0192,1942219.61
2024-02-27,MBR_002,1212689.4,495284.12,0.0438,1686280.07
2024-02-28,MBR_002,1047392.22,512056.16,0.042,1537942.03
2024-02-29,MBR_002,1173614.16,505833.51,0.0461,1656128.74
2024-03-01,MBR_002,1263573.13,685784.13,0.0291,1929400.94
2024-03-04,MBR_002,993542.67,520949.22,0.0311,1498290.37
2024-03-05,MBR_002,1000342.91,607438.48,0.0458,1579960.71
2024-03-06,MBR_002,995600.3,497637.12,0.0127,1486917.43
2024-03-07,MBR_002,995997.14,719383.44,0.0342,1690777.67
2024-03-08,MBR_002,1211776.32,687908.23,0.0374,1873956.78
2024-03-11,MBR_002,1089482.94,727748.54,0.0122,1808352.95
2024-03-12,MBR_002,1061723.15,476955.19,0.0454,1517024.58
2024-03-13,MBR_002,1072424.93,670524.09,0.0206,1729136.22
2024-03-14,MBR_002,1137425.58,778998.15,0.0496,1877785.42
2024-03-15,MBR_002,1048017.63,823940.1,0.0354,1842790.25
2024-03-18,MBR_002,1166825.07,800520.02,0.0413,1934283.62
2024-03-19,MBR_002,1156742.04,694461.21,0.0296,1830647.2
2024-03-20,MBR_002,1227487.6,824777.97,0.0399,2019356.93
2024-03-21,MBR_002,1050776.14,498009.58,0.0406,1528566.53
2024-03-22,MBR_002,1130439.59,682342.21,0.0397,1785692.81
2024-03-25,MBR_002,1300034.78,593768.83,0.04,1870052.85
2024-03-26,MBR_002,1108228.5,834671.35,0.0277,1919779.46
2024-03-27,MBR_002,1276457.8,663373.83,0.035,1916613.55
2024-03-28,MBR_002,1217097.36,737213.6,0.0372,1926886.62
2024-03-29,MBR_002,1207768.18,642595.43,0.0202,1837383.18
2024-04-01,MBR_002,1045353.06,797553.04,0.0366,1813715.67
2024-04-02,MBR_002,1098143.83,805767.73,0.0195,1888199.09
2024-04-03,MBR_002,1158532.08,517863.47,0.0377,1656872.1
2024-04-04,MBR_002,1184391.76,822532.84,0.0312,1981261.57
2024-04-05,MBR_002,1152757.34,531752.43,0.0198,1673981.07
2024-04-08,MBR_002,1264120.19,728931.74,0.0357,1967029.07
2024-04-09,MBR_002,940494.73,565137.46,0.0346,1486078.43
2024-04-10,MBR_002,947932.52,611686.11,0.0483,1530074.18
2024-04-11,MBR_002,1040669.03,779695.92,0.0204,1804459.16
2024-04-12,MBR_002,1161911.26,810373.17,0.0429,1937519.42
2024-04-15,MBR_002,1033663.08,482915.25,0.0116,1510976.51
2024-04-16,MBR_002,1175980.12,509919.49,0.0248,1673253.61
2024-04-17,MBR_002,1294131.4,659762.5,0.0234,1938455.46
2024-04-18,MBR_002,1162621.48,513743.35,0.029,1661466.27
2024-04-19,MBR_002,1072860.45,756164.48,0.0134,1818892.32
2024-04-22,MBR_002,1089360.97,768105.85,0.0277,1836190.28
2024-04-23,MBR_002,1232238.81,530970.73,0.0393,1742342.39
2024-04-24,MBR_002,1129613.64,818205.21,0.0308,1922618.14
2024-04-25,MBR_002,1177995.47,782247.65,0.0293,1937323.27
2024-04-26,MBR_002,1247495.32,681116.51,0.0277,1909744.9
2024-04-29,MBR_002,1178567.06,629308.88,0.0339,1786542.37
2024-04-30,MBR_002,1172324.96,532736.73,0.0233,1692648.92
2024-05-01,MBR_002,1033014.16,486939.54,0.0253,1507634.13
2024-05-02,MBR_002,1174387.66,586530.1,0.0335,1741269.0
2024-05-03,MBR_002,1262755.59,692565.28,0.0196,1941746.59
2024-05-06,MBR_002,1008282.38,591646.09,0.0358,1578747.55
2024-05-07,MBR_002,974807.49,471885.25,0.0423,1426732.0
2024-05-08,MBR_002,1143576.67,588244.33,0.029,1714761.92
2024-05-09,MBR_002,1300201.56,497102.46,0.022,1786367.77
2024-05-10,MBR_002,1184661.15,506614.29,0.0149,1683726.89
2024-05-13,MBR_002,959318.32,638748.79,0.0208,1584781.13
2024-05-14,MBR_002,1228891.96,812608.56,0.0128,2031099.13
2024-05-15,MBR_002,1144849.25,628446.6,0.0463,1744198.78
2024-05-16,MBR_002,1115980.98,767559.31,0.0157,1871489.61
2024-05-17,MBR_002,955412.04,522835.59,0.0219,1466797.53
2024-05-20,MBR_002,1196877.4,777986.51,0.0265,1954247.27
2024-05-21,MBR_002,1239515.59,749124.73,0.0366,1961222.35
2024-05-22,MBR_002,1270953.75,675216.99,0.0407,1918689.41
2024-05-23,MBR_002,1230979.02,823294.55,0.0465,2015990.37
2024-05-24,MBR_002,1015110.05,661910.57,0.0352,1653721.36
2024-05-27,MBR_002,1272135.39,619497.29,0.0321,1871746.81
2024-05-28,MBR_002,1239332.86,589595.06,0.014,1820673.59
2024-05-29,MBR_002,996710.68,821955.79,0.0108,1809789.35
2024-05-30,MBR_002,1298250.39,622915.59,0.0162,1911074.75
2024-05-31,MBR_002,1245195.5,672917.16,0.0282,1899136.39
2024-06-03,MBR_002,1155241.42,818110.06,0.0393,1941199.75
2024-06-04,MBR_002,1263126.84,651976.9,0.0182,1903237.77
2024-06-05,MBR_002,1022592.86,809130.73,0.0322,1805669.58
2024-06-06,MBR_002,1239141.42,842458.45,0.0106,2072669.81
2024-06-07,MBR_002,1066627.44,509661.5,0.035,1558450.79
2024-06-10,MBR_002,1308266.08,516045.41,0.0212,1813371.33
2024-06-11,MBR_002,1030982.64,736410.45,0.0433,1735506.52
2024-06-12,MBR_002,954470.6,502201.18,0.0439,1434625.15
2024-06-13,MBR_002,1240286.63,712620.01,0.047,1919413.5
2024-06-14,MBR_002,1011713.23,782260.73,0.0238,1775356.15
2024-06-17,MBR_002,1155649.38,737618.1,0.0103,1885670.01
2024-06-18,MBR_002,1026294.06,570914.29,0.0334,1578139.81
2024-06-19,MBR_002,1153358.44,671323.39,0.0105,1817632.94
2024-06-20,MBR_002,1148115.61,765225.2,0.0334,1887782.29
2024-06-21,MBR_002,1205233.27,840369.98,0.048,2005265.49
2024-06-24,MBR_002,1199562.42,545044.73,0.0374,1724222.48
2024-06-25,MBR_002,1152683.78,748312.65,0.023,1883785.23
2024-06-26,MBR_002,1089735.4,831106.87,0.0233,1901477.48
2024-06-27,MBR_002,1185518.12,535462.87,0.0445,1697152.89
2024-06-28,MBR_002,959123.76,780145.38,0.0438,1705098.77
2024-07-01,MBR_002,1191179.07,754406.58,0.0459,1910958.39
2024-07-02,MBR_002,1281196.65,501605.64,0.0113,1777134.15
2024-07-03,MBR_002,971799.97,586502.33,0.0169,1548390.41
2024-07-04,MBR_002,1077612.06,799334.01,0.0316,1851687.11
2024-07-05,MBR_002,1153695.62,511604.47,0.0362,1646780.01
2024-07-08,MBR_002,1141584.03,669111.55,0.0331,1788547.98
2024-07-09,MBR_002,1025338.42,657727.23,0.0415,1655769.97
2024-07-10,MBR_002,1186247.02,699523.08,0.0148,1875417.16
2024-07-11,MBR_002,1083460.02,819933.17,0.0224,1885026.69
2024-07-12,MBR_002,1295167.77,757826.07,0.0419,2021240.92
2024-07-15,MBR_002,1127840.63,748222.53,0.0212,1860200.84
2024-07-16,MBR_002,1117626.48,564946.73,0.0494,1654664.84
2024-07-17,MBR_002,994244.98,808592.2,0.0324,1776638.79
2024-07-18,MBR_002,1214021.98,527577.79,0.0495,1715484.67
2024-07-19,MBR_002,1232424.61,668281.19,0.0203,1887139.69
2024-07-22,MBR_002,1195581.04,763929.0,0.0394,1929411.24
2024-07-23,MBR_002,1155466.75,666052.31,0.0357,1797740.99
2024-07-24,MBR_002,1197171.92,763926.71,0.0118,1952084.29
2024-07-25,MBR_002,1071497.27,772750.6,0.03,1821065.36
2024-07-26,MBR_002,1052876.42,741969.48,0.0322,1770954.49
2024-07-29,MBR_002,1244629.7,637897.77,0.0442,1854332.39
2024-07-30,MBR_002,1070802.74,817918.93,0.0267,1866883.24
2024-07-31,MBR_002,999318.59,778574.68,0.0468,1741455.97
2024-08-01,MBR_002,1287805.05,573752.94,0.0369,1840386.51
2024-08-02,MBR_002,1068988.31,627040.95,0.0317,1676152.06
2024-08-05,MBR_002,1291035.98,571628.55,0.017,1852946.85
2024-08-06,MBR_002,1200548.53,628501.7,0.0421,1802590.31
2024-08-07,MBR_002,1275603.22,496434.05,0.0336,1755357.09
2024-08-08,MBR_002,1297331.73,498322.49,0.021,1785189.46
2024-08-09,MBR_002,1098505.32,558083.0,0.0495,1628963.21
2024-08-12,MBR_002,1215504.3,560186.95,0.028,1760006.02
2024-08-13,MBR_002,1086621.0,544513.68,0.0212,1619590.99
2024-08-14,MBR_002,1254896.01,645732.59,0.0188,1888488.82
2024-08-15,MBR_002,1080678.52,589152.0,0.034,1649799.35
2024-08-16,MBR_002,1306726.25,636168.52,0.0308,1923300.78
2024-08-19,MBR_002,1282018.04,515730.47,0.0363,1779027.49
2024-08-20,MBR_002,1160302.19,620015.76,0.0498,1749441.16
2024-08-21,MBR_002,1088400.64,501571.45,0.0454,1567200.75
2024-08-22,MBR_002,948702.87,729048.71,0.0214,1662149.94
2024-08-23,MBR_002,1050901.2,497179.21,0.0327,1531822.65
2024-08-26,MBR_002,1102593.04,774363.32,0.0354,1849543.89
2024-08-27,MBR_002,1039526.2,751808.72,0.0261,1771712.72
2024-08-28,MBR_002,1088033.3,707452.71,0.0364,1769734.73
2024-08-29,MBR_002,1274418.29,537832.35,0.033,1794502.17
2024-08-30,MBR_002,1070542.88,595955.96,0.029,1649216.12
2024-09-02,MBR_002,1101938.36,683138.7,0.0178,1772917.19
2024-09-03,MBR_002,1225092.35,591364.03,0.027,1800489.55
2024-09-04,MBR_002,956311.95,663816.02,0.0453,1590057.1
2024-09-05,MBR_002,1300437.99,599192.92,0.0256,1884291.57
2024-09-06,MBR_002,1162181.79,658943.94,0.0167,1810121.37
2024-09-09,MBR_002,1188138.56,743168.78,0.0131,1921571.83
2024-09-10,MBR_002,1112913.54,746031.49,0.0395,1829476.79
2024-09-11,MBR_002,1204114.15,570476.72,0.0324,1756107.43
2024-09-12,MBR_002,1012180.0,648392.77,0.0309,1640537.43
2024-09-13,MBR_002,984399.69,732541.76,0.0148,1706099.83
2024-09-16,MBR_002,1277825.58,508681.04,0.0348,1768804.52
2024-09-17,MBR_002,1280207.22,807028.2,0.0407,2054389.37
2024-09-18,MBR_002,968645.13,486192.59,0.0483,1431354.63
2024-09-19,MBR_002,1260384.78,717873.67,0.0224,1962178.08
2024-09-20,MBR_002,1146934.21,680456.0,0.0467,1795612.91
2024-09-23,MBR_002,1277626.82,680598.31,0.0121,1949989.89
2024-09-24,MBR_002,1106682.2,685436.55,0.0408,1764152.94
2024-09-25,MBR_002,1064157.13,801001.55,0.0308,1840487.83
2024-09-26,MBR_002,1059997.6,620115.59,0.0205,1667400.82
2024-09-27,MBR_002,957975.92,814983.37,0.0217,1755274.16
2024-09-30,MBR_002,968311.49,816112.19,0.021,1767285.33
2024-10-01,MBR_002,1145230.11,584026.66,0.0319,1710626.32
2024-10-02,MBR_002,957680.67,471152.61,0.0492,1405652.58
2024-10-03,MBR_002,1175277.93,820462.15,0.0486,1955865.62
2024-10-04,MBR_002,1121105.81,710752.74,0.0119,1823400.59
2024-10-07,MBR_002,1155351.17,545057.46,0.0132,1693213.87
2024-10-08,MBR_002,1305071.72,712408.51,0.0127,2008432.64
2024-10-09,MBR_002,1082734.17,839549.83,0.0441,1885259.85
2024-10-10,MBR_002,1087861.25,808773.19,0.0245,1876819.49
2024-10-11,MBR_002,1264153.31,568695.32,0.0273,1817323.24
2024-10-14,MBR_002,937541.58,645684.92,0.0481,1552169.06
2024-10-15,MBR_002,1163338.01,735258.99,0.0355,1872495.3
2024-10-16,MBR_002,1066403.27,659415.67,0.0122,1717774.06
2024-10-17,MBR_002,1308237.67,548219.31,0.0472,1830581.03
2024-10-18,MBR_002,1009231.57,552130.09,0.0395,1539552.52
2024-10-21,MBR_002,1309932.53,680305.12,0.0337,1967311.37
2024-10-22,MBR_002,1081224.92,686563.61,0.0282,1748427.44
2024-10-23,MBR_002,1147328.45,706621.97,0.0146,1843633.74
2024-10-24,MBR_002,958328.07,806945.59,0.0418,1731543.33
2024-10-25,MBR_002,1146061.87,499427.5,0.0153,1637848.13
2024-10-28,MBR_002,1026935.37,822330.38,0.0393,1816948.16
2024-10-29,MBR_002,941202.55,555804.09,0.0196,1486112.88
2024-10-30,MBR_002,1245483.85,499736.5,0.0314,1729528.62
2024-10-31,MBR_002,953927.42,496533.98,0.0216,1439736.26
2024-11-01,MBR_002,1085665.8,581554.97,0.0416,1643028.08
2024-11-04,MBR_002,1145963.13,500823.26,0.0377,1627905.36
2024-11-05,MBR_002,1213028.68,564439.4,0.0147,1769170.82
2024-11-06,MBR_002,1258701.18,783953.41,0.0341,2015921.79
2024-11-07,MBR_002,1003167.67,552585.33,0.0166,1546580.08
2024-11-08,MBR_002,1283187.04,829703.14,0.0417,2078291.56
2024-11-11,MBR_002,1031377.17,728755.22,0.0369,1733241.32
2024-11-12,MBR_002,1201850.45,526624.55,0.0159,1720101.67
2024-11-13,MBR_002,953076.08,746797.92,0.0175,1686805.04
2024-11-14,MBR_002,1111583.48,741043.34,0.0293,1830914.25
2024-11-15,MBR_002,967528.58,509279.46,0.0423,1455265.51
2024-11-18,MBR_002,1126402.01,775872.62,0.0425,1869300.04
2024-11-19,MBR_002,1177200.6,510139.33,0.0105,1681983.46
2024-11-20,MBR_002,1009746.54,492519.66,0.0497,1477787.97
2024-11-21,MBR_002,994804.77,664347.3,0.0218,1644669.3
2024-11-22,MBR_002,1088903.33,834064.55,0.0161,1909539.45
2024-11-25,MBR_002,1192188.55,648241.48,0.0279,1822344.09
2024-11-26,MBR_002,1152758.99,585000.94,0.0153,1728809.42
2024-11-27,MBR_002,1106578.61,718656.59,0.0397,1796704.53
2024-11-28,MBR_002,1133764.47,729356.65,0.0419,1832561.07
2024-11-29,MBR_002,1220570.74,558900.06,0.0294,1763039.14
2024-12-02,MBR_002,1119852.89,821654.29,0.0151,1929100.2
2024-12-03,MBR_002,1285858.97,494900.54,0.0481,1756954.79
2024-12-04,MBR_002,1174425.59,491545.32,0.0126,1659777.44
2024-12-05,MBR_002,1289619.68,534596.11,0.0175,1814860.36
2024-12-06,MBR_002,1121267.03,675999.47,0.0196,1784016.91
2024-12-09,MBR_002,1216003.52,623844.0,0.0493,1809092.01
2024-12-10,MBR_002,1024309.43,617539.79,0.0137,1633388.93
2024-12-11,MBR_002,1210940.99,807614.56,0.0298,1994488.63
2024-12-12,MBR_002,1069826.11,705953.18,0.0298,1754741.89
2024-12-13,MBR_002,970230.14,837663.99,0.0215,1789884.36
2024-12-16,MBR_002,1236682.94,746557.86,0.0251,1964502.19
2024-12-17,MBR_002,1186335.55,494546.28,0.0112,1675342.91
2024-12-18,MBR_002,1171659.26,573570.83,0.0418,1721254.83
2024-12-19,MBR_002,1163626.24,507431.43,0.0139,1664004.37
2024-12-20,MBR_002,1247379.03,551200.69,0.0189,1788162.03
2024-12-23,MBR_002,964520.4,813335.22,0.0416,1744020.88
2024-12-24,MBR_002,998467.15,498125.25,0.0186,1487327.26
2024-12-25,MBR_002,1156338.02,578464.67,0.0167,1725142.33
2024-12-26,MBR_002,1079244.57,785653.01,0.0212,1848241.74
2024-12-27,MBR_002,983519.1,636813.01,0.0317,1600145.14
2024-12-30,MBR_002,1270672.0,760723.93,0.0207,2015648.95
2024-12-31,MBR_002,1289317.4,637763.18,0.0387,1902399.14
2025-01-01,MBR_002,1253529.59,622876.39,0.0391,1852051.52
2025-01-02,MBR_002,1069519.78,811237.82,0.0256,1859989.91
2025-01-03,MBR_002,1232995.7,742958.38,0.0297,1953888.21
2025-01-06,MBR_002,1154976.43,640359.1,0.033,1774203.68
2025-01-07,MBR_002,989991.02,828655.19,0.0181,1803647.55
2025-01-08,MBR_002,1141398.52,550488.37,0.0303,1675207.09
2025-01-09,MBR_002,1103304.3,713482.04,0.0494,1781540.33
